RunID,os,cpu,physical_cores,system_ram_gb,gpu,GPU_ram_mb,cuda_version,training_type,game_name,batch_size,learning_rate,buffer_size,beta,epsilon,lambd,num_epoch,learning_rate_schedule,normalize,hidden_units,num_layers,vis_encode_type,reward_extrinsic_gamma,reward_extrinsic_strength,keep_checkpoints,max_steps,time_horizon,summary_freq
20251228-143508,Windows 11,AMD Ryzen 7 5700X 8-Core Processor,8,34265700000,NVIDIA GeForce RTX 5080,16303,,ppo,Worm,512,0.000219,40960,0.0088,0.181,0.904,4,linear,true,32,2,simple,,,5,250000,128,12000
20251228-143615,Windows 11,AMD Ryzen 7 9800X3D 8-Core Processor,8,66157800000,NVIDIA GeForce RTX 5070 Ti,16303,,ppo,3DBallHard,2048,0.000066,40960,0.005935,0.282,0.904,4,constant,true,64,3,simple,,,5,2000000,512,12000
20251228-144019,Windows 11,AMD Ryzen 7 5700X 8-Core Processor,8,34265700000,NVIDIA GeForce RTX 5080,16303,,sac,3DBall,1024,0.000035,50000,,,,,constant,true,256,1,simple,,,5,500000,256,50000
20251228-144738,Windows 11,AMD Ryzen 7 9800X3D 8-Core Processor,8,66157800000,NVIDIA GeForce RTX 5070 Ti,16303,,ppo,3DBallHard,1024,0.000176,20480,0.005662,0.127,0.903,8,linear,false,128,1,simple,,,5,100000,128,12000
20251228-144828,Windows 11,AMD Ryzen 7 9800X3D 8-Core Processor,8,66157800000,NVIDIA GeForce RTX 5070 Ti,16303,,ppo,3DBallHard,2048,0.000283,40960,0.001077,0.179,0.94,10,linear,true,512,1,simple,,,5,500000,256,12000
20251228-145255,Windows 11,AMD Ryzen 7 9800X3D 8-Core Processor,8,66157800000,NVIDIA GeForce RTX 5070 Ti,16303,,ppo,3DBallHard,1024,0.000042,40960,0.00168,0.256,0.917,10,constant,true,256,3,simple,,,5,500000,2048,12000
20251228-145742,Windows 11,AMD Ryzen 7 9800X3D 8-Core Processor,8,66157800000,NVIDIA GeForce RTX 5070 Ti,16303,,ppo,3DBallHard,512,0.000068,10240,0.001659,0.289,0.901,4,constant,false,256,1,simple,,,5,500000,2048,12000
20251228-150048,Windows 11,AMD Ryzen 7 9800X3D 8-Core Processor,8,66157800000,NVIDIA GeForce RTX 5070 Ti,16303,,ppo,3DBallHard,4096,0.000241,327680,0.000685,0.204,0.903,3,linear,true,256,2,simple,,,5,2000000,512,12000
20251228-151300,Windows 11,AMD Ryzen 7 9800X3D 8-Core Processor,8,66157800000,NVIDIA GeForce RTX 5070 Ti,16303,,ppo,3DBallHard,512,0.000029,10240,0.001189,0.253,0.933,5,constant,true,512,2,simple,,,5,250000,2048,12000
20251228-151456,Windows 11,AMD Ryzen 7 9800X3D 8-Core Processor,8,66157800000,NVIDIA GeForce RTX 5070 Ti,16303,,ppo,3DBallHard,1024,0.00015,81920,0.008646,0.14,0.926,3,constant,false,512,3,simple,,,5,500000,512,12000
20251228-151832,Windows 11,AMD Ryzen 7 9800X3D 8-Core Processor,8,66157800000,NVIDIA GeForce RTX 5070 Ti,16303,,ppo,3DBallHard,2048,0.000236,81920,0.007918,0.155,0.923,5,constant,false,32,3,simple,,,5,2000000,2048,12000
20251228-153043,Windows 11,AMD Ryzen 7 9800X3D 8-Core Processor,8,66157800000,NVIDIA GeForce RTX 5070 Ti,16303,,ppo,3DBallHard,1024,0.000297,81920,0.009757,0.213,0.908,5,linear,false,128,3,simple,,,5,100000,256,12000
20251228-153129,Windows 11,AMD Ryzen 7 9800X3D 8-Core Processor,8,66157800000,NVIDIA GeForce RTX 5070 Ti,16303,,ppo,3DBallHard,4096,0.000138,327680,0.008569,0.277,0.945,5,linear,true,256,2,simple,,,5,500000,512,12000
20251228-153450,Windows 11,AMD Ryzen 7 9800X3D 8-Core Processor,8,66157800000,NVIDIA GeForce RTX 5070 Ti,16303,,ppo,3DBallHard,4096,0.000197,327680,0.002184,0.251,0.93,4,constant,true,64,2,simple,,,5,100000,128,12000
20251228-153526,Windows 11,AMD Ryzen 7 9800X3D 8-Core Processor,8,66157800000,NVIDIA GeForce RTX 5070 Ti,16303,,ppo,3DBallHard,512,0.000126,40960,0.007375,0.22,0.927,3,constant,true,256,1,simple,,,5,2000000,1024,12000
20251228-154553,Windows 11,AMD Ryzen 7 9800X3D 8-Core Processor,8,66157800000,NVIDIA GeForce RTX 5070 Ti,16303,,ppo,3DBallHard,512,0.000193,40960,0.005741,0.265,0.903,3,constant,true,32,1,simple,,,5,250000,512,12000
20251228-154728,Windows 11,AMD Ryzen 7 9800X3D 8-Core Processor,8,66157800000,NVIDIA GeForce RTX 5070 Ti,16303,,ppo,3DBallHard,512,0.000295,20480,0.009243,0.137,0.925,5,constant,true,128,2,simple,,,5,2000000,512,12000
20251228-155942,Windows 11,AMD Ryzen 7 9800X3D 8-Core Processor,8,66157800000,NVIDIA GeForce RTX 5070 Ti,16303,,ppo,3DBallHard,4096,0.000177,163840,0.001147,0.111,0.917,10,constant,true,512,3,simple,,,5,250000,128,12000
20251228-160224,Windows 11,AMD Ryzen 7 9800X3D 8-Core Processor,8,66157800000,NVIDIA GeForce RTX 5070 Ti,16303,,ppo,3DBallHard,4096,0.000211,163840,0.003323,0.175,0.924,5,constant,true,64,2,simple,,,5,250000,64,12000
20251228-160403,Windows 11,AMD Ryzen 7 9800X3D 8-Core Processor,8,66157800000,NVIDIA GeForce RTX 5070 Ti,16303,,ppo,3DBallHard,512,0.000145,10240,0.005599,0.287,0.943,10,linear,true,128,2,simple,,,5,500000,2048,12000
20251228-160821,Windows 11,AMD Ryzen 7 9800X3D 8-Core Processor,8,66157800000,NVIDIA GeForce RTX 5070 Ti,16303,,ppo,3DBallHard,1024,0.000088,81920,0.003235,0.198,0.945,3,linear,false,32,3,simple,,,5,250000,128,12000
20251228-160955,Windows 11,AMD Ryzen 7 9800X3D 8-Core Processor,8,66157800000,NVIDIA GeForce RTX 5070 Ti,16303,,ppo,3DBallHard,1024,0.000284,20480,0.008302,0.281,0.919,4,linear,true,64,2,simple,,,5,100000,512,12000
20251228-161039,Windows 11,AMD Ryzen 7 9800X3D 8-Core Processor,8,66157800000,NVIDIA GeForce RTX 5070 Ti,16303,,ppo,3DBallHard,1024,0.000028,40960,0.001342,0.268,0.921,3,constant,false,32,3,simple,,,5,2000000,64,12000
20251228-162216,Windows 11,AMD Ryzen 7 9800X3D 8-Core Processor,8,66157800000,NVIDIA GeForce RTX 5070 Ti,16303,,ppo,3DBallHard,4096,0.000144,327680,0.002231,0.242,0.923,4,constant,false,512,1,simple,,,5,500000,256,12000
20251228-162517,Windows 11,AMD Ryzen 7 9800X3D 8-Core Processor,8,66157800000,NVIDIA GeForce RTX 5070 Ti,16303,,ppo,3DBallHard,1024,0.000054,81920,0.006137,0.214,0.921,4,constant,false,128,2,simple,,,5,2000000,64,12000
20251228-163702,Windows 11,AMD Ryzen 7 9800X3D 8-Core Processor,8,66157800000,NVIDIA GeForce RTX 5070 Ti,16303,,ppo,3DBallHard,512,0.000286,20480,0.000209,0.131,0.914,10,constant,true,64,1,simple,,,5,500000,512,12000
20251228-164116,Windows 11,AMD Ryzen 7 9800X3D 8-Core Processor,8,66157800000,NVIDIA GeForce RTX 5070 Ti,16303,,ppo,3DBallHard,512,0.000052,20480,0.008232,0.248,0.914,3,linear,false,64,2,simple,,,5,500000,1024,12000
20251228-164418,Windows 11,AMD Ryzen 7 9800X3D 8-Core Processor,8,66157800000,NVIDIA GeForce RTX 5070 Ti,16303,,ppo,3DBallHard,512,0.000183,40960,0.005776,0.142,0.93,3,constant,true,64,1,simple,,,5,250000,256,12000
20251228-164553,Windows 11,AMD Ryzen 7 9800X3D 8-Core Processor,8,66157800000,NVIDIA GeForce RTX 5070 Ti,16303,,ppo,3DBallHard,2048,0.000186,81920,0.0092,0.111,0.947,5,constant,true,512,2,simple,,,5,2000000,256,12000
20251228-170011,Windows 11,AMD Ryzen 7 9800X3D 8-Core Processor,8,66157800000,NVIDIA GeForce RTX 5070 Ti,16303,,ppo,3DBallHard,4096,0.000169,81920,0.008432,0.26,0.93,3,constant,false,64,3,simple,,,5,2000000,2048,12000
20251228-171050,Windows 11,AMD Ryzen 7 9800X3D 8-Core Processor,8,66157800000,NVIDIA GeForce RTX 5070 Ti,16303,,ppo,3DBallHard,2048,0.000022,163840,0.007724,0.105,0.919,5,constant,true,256,1,simple,,,5,100000,128,12000
20251228-171126,Windows 11,AMD Ryzen 7 9800X3D 8-Core Processor,8,66157800000,NVIDIA GeForce RTX 5070 Ti,16303,,ppo,3DBallHard,1024,0.000055,81920,0.003747,0.25,0.914,3,constant,false,128,2,simple,,,5,1000000,512,12000
20251228-171716,Windows 11,AMD Ryzen 7 9800X3D 8-Core Processor,8,66157800000,NVIDIA GeForce RTX 5070 Ti,16303,,ppo,3DBallHard,4096,0.000256,81920,0.003629,0.292,0.927,8,constant,true,128,3,simple,,,5,2000000,64,12000
20251228-173235,Windows 11,AMD Ryzen 7 9800X3D 8-Core Processor,8,66157800000,NVIDIA GeForce RTX 5070 Ti,16303,,ppo,3DBallHard,512,0.000119,20480,0.005755,0.143,0.917,3,constant,false,256,1,simple,,,5,100000,64,12000
20251228-173315,Windows 11,AMD Ryzen 7 9800X3D 8-Core Processor,8,66157800000,NVIDIA GeForce RTX 5070 Ti,16303,,ppo,3DBallHard,2048,0.000046,81920,0.003181,0.208,0.909,4,constant,false,512,3,simple,,,5,250000,512,12000
20251228-173520,Windows 11,AMD Ryzen 7 9800X3D 8-Core Processor,8,66157800000,NVIDIA GeForce RTX 5070 Ti,16303,,ppo,3DBallHard,2048,0.000082,40960,0.00187,0.234,0.939,4,linear,true,512,1,simple,,,5,500000,2048,12000
20251228-173835,Windows 11,AMD Ryzen 7 9800X3D 8-Core Processor,8,66157800000,NVIDIA GeForce RTX 5070 Ti,16303,,ppo,3DBallHard,512,0.000106,20480,0.002404,0.256,0.903,10,linear,true,32,3,simple,,,5,100000,512,12000
20251228-173933,Windows 11,AMD Ryzen 7 9800X3D 8-Core Processor,8,66157800000,NVIDIA GeForce RTX 5070 Ti,16303,,ppo,3DBallHard,1024,0.000053,40960,0.002865,0.28,0.906,8,constant,true,256,1,simple,,,5,100000,1024,12000
20251228-174025,Windows 11,AMD Ryzen 7 9800X3D 8-Core Processor,8,66157800000,NVIDIA GeForce RTX 5070 Ti,16303,,ppo,3DBallHard,1024,0.000088,81920,0.003235,0.198,0.945,3,linear,false,32,3,simple,,,5,250000,128,12000
20251228-174159,Windows 11,AMD Ryzen 7 9800X3D 8-Core Processor,8,66157800000,NVIDIA GeForce RTX 5070 Ti,16303,,ppo,3DBallHard,2048,0.00014,81920,0.005862,0.248,0.918,3,linear,false,256,2,simple,,,5,1000000,512,12000
20251228-174759,Windows 11,AMD Ryzen 7 9800X3D 8-Core Processor,8,66157800000,NVIDIA GeForce RTX 5070 Ti,16303,,ppo,3DBallHard,2048,0.00013,81920,0.000863,0.128,0.937,5,linear,true,64,1,simple,,,5,1000000,64,12000
20251228-175448,Windows 11,AMD Ryzen 7 9800X3D 8-Core Processor,8,66157800000,NVIDIA GeForce RTX 5070 Ti,16303,,ppo,3DBallHard,512,0.000285,20480,0.006296,0.285,0.903,10,constant,true,32,2,simple,,,5,2000000,64,12000
20251228-181126,Windows 11,AMD Ryzen 7 9800X3D 8-Core Processor,8,66157800000,NVIDIA GeForce RTX 5070 Ti,16303,,ppo,3DBallHard,4096,0.000124,81920,0.007393,0.11,0.93,5,constant,false,256,1,simple,,,5,100000,512,12000
20251228-181211,Windows 11,AMD Ryzen 7 9800X3D 8-Core Processor,8,66157800000,NVIDIA GeForce RTX 5070 Ti,16303,,ppo,3DBallHard,512,0.000073,10240,0.008653,0.218,0.937,10,linear,true,32,1,simple,,,5,500000,1024,12000
20251228-181631,Windows 11,AMD Ryzen 7 9800X3D 8-Core Processor,8,66157800000,NVIDIA GeForce RTX 5070 Ti,16303,,ppo,3DBallHard,4096,0.000141,163840,0.00278,0.264,0.915,3,linear,true,256,3,simple,,,5,2000000,64,12000
20251228-182827,Windows 11,AMD Ryzen 7 9800X3D 8-Core Processor,8,66157800000,NVIDIA GeForce RTX 5070 Ti,16303,,ppo,3DBallHard,2048,0.000125,40960,0.007329,0.239,0.915,8,linear,true,32,3,simple,,,5,2000000,2048,12000
20251228-184224,Windows 11,AMD Ryzen 7 5700X 8-Core Processor,8,34265700000,NVIDIA GeForce RTX 5080,16303,,sac,3DBallHard,128,0.000211,200000,,,,,constant,false,32,1,simple,,,5,2000000,256,10000
20251228-184257,Windows 11,AMD Ryzen 7 9800X3D 8-Core Processor,8,66157800000,NVIDIA GeForce RTX 5070 Ti,16303,,ppo,3DBallHard,1024,0.000238,40960,0.002273,0.227,0.905,5,constant,false,128,2,simple,,,5,250000,512,12000
20251228-184445,Windows 11,AMD Ryzen 7 9800X3D 8-Core Processor,8,66157800000,NVIDIA GeForce RTX 5070 Ti,16303,,ppo,3DBallHard,2048,0.000202,40960,0.009976,0.296,0.924,3,linear,false,64,1,simple,,,5,500000,64,12000
20251228-184741,Windows 11,AMD Ryzen 7 9800X3D 8-Core Processor,8,66157800000,NVIDIA GeForce RTX 5070 Ti,16303,,ppo,3DBallHard,4096,0.000256,81920,0.003629,0.292,0.927,8,constant,true,128,3,simple,,,5,2000000,64,12000
20251228-190320,Windows 11,AMD Ryzen 7 9800X3D 8-Core Processor,8,66157800000,NVIDIA GeForce RTX 5070 Ti,16303,,ppo,3DBallHard,4096,0.000236,163840,0.007408,0.247,0.931,3,linear,true,128,2,simple,,,5,250000,512,12000
20251228-190454,Windows 11,AMD Ryzen 7 9800X3D 8-Core Processor,8,66157800000,NVIDIA GeForce RTX 5070 Ti,16303,,ppo,3DBallHard,2048,0.000073,163840,0.004223,0.241,0.903,5,constant,true,256,1,simple,,,5,500000,512,12000
20251228-190832,Windows 11,AMD Ryzen 7 9800X3D 8-Core Processor,8,66157800000,NVIDIA GeForce RTX 5070 Ti,16303,,ppo,3DBallHard,1024,0.000261,81920,0.007118,0.291,0.929,3,constant,false,64,1,simple,,,5,500000,1024,12000
20251228-191137,Windows 11,AMD Ryzen 7 9800X3D 8-Core Processor,8,66157800000,NVIDIA GeForce RTX 5070 Ti,16303,,ppo,3DBallHard,2048,0.000213,81920,0.008478,0.286,0.925,3,linear,true,128,1,simple,,,5,250000,2048,12000
20251228-191325,Windows 11,AMD Ryzen 7 9800X3D 8-Core Processor,8,66157800000,NVIDIA GeForce RTX 5070 Ti,16303,,ppo,3DBallHard,1024,0.000134,81920,0.005058,0.239,0.933,8,linear,false,32,2,simple,,,5,500000,2048,12000
20251228-191748,Windows 11,AMD Ryzen 7 9800X3D 8-Core Processor,8,66157800000,NVIDIA GeForce RTX 5070 Ti,16303,,ppo,3DBallHard,4096,0.000254,327680,0.000784,0.227,0.941,8,linear,true,128,1,simple,,,5,250000,256,12000
20251228-191908,Windows 11,AMD Ryzen 7 9800X3D 8-Core Processor,8,66157800000,NVIDIA GeForce RTX 5070 Ti,16303,,ppo,3DBallHard,4096,0.00008,163840,0.006349,0.107,0.91,3,linear,true,128,2,simple,,,5,100000,1024,12000
20251228-191944,Windows 11,AMD Ryzen 7 9800X3D 8-Core Processor,8,66157800000,NVIDIA GeForce RTX 5070 Ti,16303,,ppo,3DBallHard,4096,0.000035,81920,0.00481,0.159,0.914,8,linear,true,256,3,simple,,,5,2000000,128,12000
20251228-193621,Windows 11,AMD Ryzen 7 9800X3D 8-Core Processor,8,66157800000,NVIDIA GeForce RTX 5070 Ti,16303,,ppo,3DBallHard,4096,0.000295,81920,0.008737,0.189,0.943,5,linear,true,512,1,simple,,,5,500000,64,12000
20251228-193953,Windows 11,AMD Ryzen 7 9800X3D 8-Core Processor,8,66157800000,NVIDIA GeForce RTX 5070 Ti,16303,,ppo,3DBallHard,2048,0.000087,40960,0.002075,0.143,0.944,8,linear,false,32,1,simple,,,5,1000000,64,12000
20251228-194741,Windows 11,AMD Ryzen 7 9800X3D 8-Core Processor,8,66157800000,NVIDIA GeForce RTX 5070 Ti,16303,,ppo,3DBallHard,1024,0.000271,40960,0.007628,0.222,0.92,3,constant,true,64,2,simple,,,5,500000,64,12000
20251228-195034,Windows 11,AMD Ryzen 7 9800X3D 8-Core Processor,8,66157800000,NVIDIA GeForce RTX 5070 Ti,16303,,ppo,3DBallHard,2048,0.000032,40960,0.004012,0.26,0.913,5,linear,false,64,3,simple,,,5,1000000,512,12000
20251228-195717,Windows 11,AMD Ryzen 7 9800X3D 8-Core Processor,8,66157800000,NVIDIA GeForce RTX 5070 Ti,16303,,ppo,3DBallHard,512,0.000032,40960,0.000752,0.102,0.918,5,linear,true,128,2,simple,,,5,500000,2048,12000
20251228-200049,Windows 11,AMD Ryzen 7 9800X3D 8-Core Processor,8,66157800000,NVIDIA GeForce RTX 5070 Ti,16303,,ppo,3DBallHard,4096,0.000194,327680,0.009527,0.254,0.925,10,constant,true,128,2,simple,,,5,1000000,2048,12000
20251228-201014,Windows 11,AMD Ryzen 7 9800X3D 8-Core Processor,8,66157800000,NVIDIA GeForce RTX 5070 Ti,16303,,ppo,3DBallHard,512,0.000275,20480,0.004426,0.117,0.907,3,linear,false,256,2,simple,,,5,250000,64,12000
20251228-201149,Windows 11,AMD Ryzen 7 9800X3D 8-Core Processor,8,66157800000,NVIDIA GeForce RTX 5070 Ti,16303,,ppo,3DBallHard,1024,0.000011,20480,0.006211,0.163,0.931,8,constant,true,32,1,simple,,,5,500000,128,12000
20251228-201554,Windows 11,AMD Ryzen 7 9800X3D 8-Core Processor,8,66157800000,NVIDIA GeForce RTX 5070 Ti,16303,,ppo,3DBallHard,512,0.000108,40960,0.008744,0.123,0.906,8,linear,false,32,3,simple,,,5,500000,256,12000
20251228-202002,Windows 11,AMD Ryzen 7 9800X3D 8-Core Processor,8,66157800000,NVIDIA GeForce RTX 5070 Ti,16303,,ppo,3DBallHard,512,0.000126,40960,0.005472,0.122,0.931,5,linear,false,256,3,simple,,,5,100000,512,12000
20251228-202049,Windows 11,AMD Ryzen 7 9800X3D 8-Core Processor,8,66157800000,NVIDIA GeForce RTX 5070 Ti,16303,,ppo,3DBallHard,512,0.0001,10240,0.004046,0.246,0.947,3,linear,false,512,1,simple,,,5,100000,256,12000
20251228-202131,Windows 11,AMD Ryzen 7 9800X3D 8-Core Processor,8,66157800000,NVIDIA GeForce RTX 5070 Ti,16303,,ppo,3DBallHard,4096,0.0001,163840,0.000992,0.147,0.919,3,constant,true,64,3,simple,,,5,250000,1024,12000
20251228-202302,Windows 11,AMD Ryzen 7 9800X3D 8-Core Processor,8,66157800000,NVIDIA GeForce RTX 5070 Ti,16303,,ppo,3DBallHard,2048,0.00008,81920,0.001854,0.118,0.943,10,linear,false,512,3,simple,,,5,500000,2048,12000
20251228-202917,Windows 11,AMD Ryzen 7 9800X3D 8-Core Processor,8,66157800000,NVIDIA GeForce RTX 5070 Ti,16303,,ppo,3DBallHard,2048,0.00025,40960,0.000409,0.112,0.921,8,linear,false,32,1,simple,,,5,500000,64,12000
20251228-203314,Windows 11,AMD Ryzen 7 9800X3D 8-Core Processor,8,66157800000,NVIDIA GeForce RTX 5070 Ti,16303,,ppo,3DBallHard,2048,0.000176,40960,0.001881,0.251,0.924,10,linear,true,64,2,simple,,,5,2000000,1024,12000
20251228-204917,Windows 11,AMD Ryzen 7 9800X3D 8-Core Processor,8,66157800000,NVIDIA GeForce RTX 5070 Ti,16303,,ppo,3DBallHard,4096,0.000228,327680,0.00351,0.117,0.906,3,constant,true,128,3,simple,,,5,100000,2048,12000
20251228-204953,Windows 11,AMD Ryzen 7 9800X3D 8-Core Processor,8,66157800000,NVIDIA GeForce RTX 5070 Ti,16303,,ppo,3DBallHard,2048,0.000272,40960,0.004251,0.265,0.934,4,linear,false,128,2,simple,,,5,100000,512,12000
20251228-205035,Windows 11,AMD Ryzen 7 9800X3D 8-Core Processor,8,66157800000,NVIDIA GeForce RTX 5070 Ti,16303,,ppo,3DBallHard,512,0.000226,10240,0.008407,0.118,0.949,10,constant,false,512,2,simple,,,5,250000,512,12000
20251228-205311,Windows 11,AMD Ryzen 7 9800X3D 8-Core Processor,8,66157800000,NVIDIA GeForce RTX 5070 Ti,16303,,ppo,3DBallHard,4096,0.000292,81920,0.006104,0.101,0.909,4,linear,false,128,2,simple,,,5,250000,2048,12000
20251228-205451,Windows 11,AMD Ryzen 7 9800X3D 8-Core Processor,8,66157800000,NVIDIA GeForce RTX 5070 Ti,16303,,ppo,3DBallHard,512,0.000193,20480,0.00488,0.177,0.907,4,constant,false,128,3,simple,,,5,2000000,1024,12000
20251228-210614,Windows 11,AMD Ryzen 7 9800X3D 8-Core Processor,8,66157800000,NVIDIA GeForce RTX 5070 Ti,16303,,ppo,3DBallHard,4096,0.000242,81920,0.008916,0.134,0.949,4,linear,true,32,2,simple,,,5,100000,2048,12000
20251228-210658,Windows 11,AMD Ryzen 7 9800X3D 8-Core Processor,8,66157800000,NVIDIA GeForce RTX 5070 Ti,16303,,ppo,3DBallHard,512,0.000209,10240,0.006166,0.124,0.937,8,linear,false,256,2,simple,,,5,1000000,1024,12000
20251228-211443,Windows 11,AMD Ryzen 7 9800X3D 8-Core Processor,8,66157800000,NVIDIA GeForce RTX 5070 Ti,16303,,ppo,3DBallHard,4096,0.000138,163840,0.003938,0.284,0.908,3,constant,true,128,2,simple,,,5,2000000,64,12000
20251228-212607,Windows 11,AMD Ryzen 7 9800X3D 8-Core Processor,8,66157800000,NVIDIA GeForce RTX 5070 Ti,16303,,ppo,3DBallHard,1024,0.000069,40960,0.001777,0.138,0.932,3,linear,true,512,2,simple,,,5,1000000,256,12000
20251228-213209,Windows 11,AMD Ryzen 7 9800X3D 8-Core Processor,8,66157800000,NVIDIA GeForce RTX 5070 Ti,16303,,ppo,3DBallHard,1024,0.000032,20480,0.004393,0.248,0.903,3,constant,false,128,1,simple,,,5,500000,512,12000
20251228-213507,Windows 11,AMD Ryzen 7 9800X3D 8-Core Processor,8,66157800000,NVIDIA GeForce RTX 5070 Ti,16303,,ppo,3DBallHard,512,0.000257,40960,0.009836,0.118,0.924,3,constant,false,256,3,simple,,,5,1000000,256,12000
20251228-214052,Windows 11,AMD Ryzen 7 9800X3D 8-Core Processor,8,66157800000,NVIDIA GeForce RTX 5070 Ti,16303,,ppo,3DBallHard,1024,0.000034,20480,0.00556,0.183,0.919,10,linear,false,256,3,simple,,,5,250000,2048,12000
20251228-214304,Windows 11,AMD Ryzen 7 5700X 8-Core Processor,8,34265700000,NVIDIA GeForce RTX 5080,16303,,sac,Crawler,512,0.000064,100000,,,,,constant,false,128,3,simple,,,5,100000,1024,10000
20251228-214324,Windows 11,AMD Ryzen 7 9800X3D 8-Core Processor,8,66157800000,NVIDIA GeForce RTX 5070 Ti,16303,,ppo,3DBallHard,2048,0.000039,163840,0.008704,0.25,0.935,8,linear,true,256,1,simple,,,5,250000,128,12000
20251228-214517,Windows 11,AMD Ryzen 7 9800X3D 8-Core Processor,8,66157800000,NVIDIA GeForce RTX 5070 Ti,16303,,ppo,3DBallHard,2048,0.000029,81920,0.001889,0.214,0.94,4,constant,true,512,1,simple,,,5,100000,64,12000
20251228-214601,Windows 11,AMD Ryzen 7 9800X3D 8-Core Processor,8,66157800000,NVIDIA GeForce RTX 5070 Ti,16303,,ppo,3DBallHard,512,0.000039,20480,0.000403,0.148,0.93,3,constant,true,32,3,simple,,,5,100000,64,12000
20251228-214643,Windows 11,AMD Ryzen 7 9800X3D 8-Core Processor,8,66157800000,NVIDIA GeForce RTX 5070 Ti,16303,,ppo,3DBallHard,2048,0.000168,81920,0.009484,0.141,0.903,5,constant,true,128,3,simple,,,5,1000000,2048,12000
20251228-215316,Windows 11,AMD Ryzen 7 9800X3D 8-Core Processor,8,66157800000,NVIDIA GeForce RTX 5070 Ti,16303,,ppo,3DBallHard,4096,0.000054,327680,0.002757,0.172,0.944,3,constant,true,128,2,simple,,,5,100000,1024,12000
20251228-215351,Windows 11,AMD Ryzen 7 9800X3D 8-Core Processor,8,66157800000,NVIDIA GeForce RTX 5070 Ti,16303,,ppo,3DBallHard,1024,0.000042,20480,0.008163,0.225,0.931,10,constant,true,512,3,simple,,,5,500000,256,12000
20251228-215944,Windows 11,AMD Ryzen 7 9800X3D 8-Core Processor,8,66157800000,NVIDIA GeForce RTX 5070 Ti,16303,,ppo,3DBallHard,2048,0.000176,163840,0.000107,0.16,0.936,10,constant,false,64,1,simple,,,5,500000,256,12000
20251228-220413,Windows 11,AMD Ryzen 7 9800X3D 8-Core Processor,8,66157800000,NVIDIA GeForce RTX 5070 Ti,16303,,ppo,3DBallHard,512,0.000237,20480,0.00144,0.204,0.909,8,constant,true,64,3,simple,,,5,2000000,64,12000
20251228-221930,Windows 11,AMD Ryzen 7 9800X3D 8-Core Processor,8,66157800000,NVIDIA GeForce RTX 5070 Ti,16303,,ppo,3DBallHard,4096,0.000144,327680,0.002231,0.242,0.923,4,constant,false,512,1,simple,,,5,500000,256,12000
20251228-222231,Windows 11,AMD Ryzen 7 9800X3D 8-Core Processor,8,66157800000,NVIDIA GeForce RTX 5070 Ti,16303,,ppo,3DBallHard,4096,0.000025,163840,0.00219,0.17,0.93,8,constant,false,64,3,simple,,,5,100000,64,12000
20251228-222304,Windows 11,AMD Ryzen 7 9800X3D 8-Core Processor,8,66157800000,NVIDIA GeForce RTX 5070 Ti,16303,,ppo,3DBallHard,2048,0.000167,81920,0.009173,0.171,0.949,4,linear,true,128,2,simple,,,5,250000,1024,12000
20251228-222449,Windows 11,AMD Ryzen 7 9800X3D 8-Core Processor,8,66157800000,NVIDIA GeForce RTX 5070 Ti,16303,,ppo,3DBallHard,4096,0.000116,327680,0.006326,0.291,0.914,3,constant,true,512,2,simple,,,5,1000000,64,12000
20251228-223142,Windows 11,AMD Ryzen 7 9800X3D 8-Core Processor,8,66157800000,NVIDIA GeForce RTX 5070 Ti,16303,,ppo,3DBallHard,512,0.000119,20480,0.002744,0.118,0.907,8,linear,false,64,1,simple,,,5,100000,1024,12000
20251228-223232,Windows 11,AMD Ryzen 7 9800X3D 8-Core Processor,8,66157800000,NVIDIA GeForce RTX 5070 Ti,16303,,ppo,3DBallHard,2048,0.000012,40960,0.009813,0.134,0.903,3,linear,true,128,2,simple,,,5,1000000,2048,12000
20251228-223754,Windows 11,AMD Ryzen 7 5700X 8-Core Processor,8,34265700000,NVIDIA GeForce RTX 5080,16303,,sac,GridFoodCollector,1024,0.000236,50000,,,,,constant,true,64,2,simple,,,5,2000000,256,10000
20251228-223841,Windows 11,AMD Ryzen 7 9800X3D 8-Core Processor,8,66157800000,NVIDIA GeForce RTX 5070 Ti,16303,,ppo,3DBallHard,2048,0.000249,81920,0.007135,0.283,0.933,5,linear,true,256,2,simple,,,5,2000000,256,12000
20251228-225123,Windows 11,AMD Ryzen 7 9800X3D 8-Core Processor,8,66157800000,NVIDIA GeForce RTX 5070 Ti,16303,,ppo,3DBallHard,1024,0.000262,40960,0.005643,0.241,0.941,10,linear,true,64,3,simple,,,5,100000,2048,12000
